text,created_at,hashtags
"[6:55PM] #IkoroduRoad #BreakdownRecovery #IncidentReport 

The High Capacity Bus that broke down at Owode Onirin inwards Owode Elede a short while ago has been moved oof the road, traffic flow is a lot better now.

@lagosMOT1

@lagostraffic961

@TrafficChiefNG

@jidesanwoolu",Mon Dec 02 18:16:02 +0000 2024,"['IkoroduRoad', 'BreakdownRecovery', 'IncidentReport']"
"[6:20PM] #Ikoyi #BreakdownReport #IncidentReport 

A cement-laden truck has broken down on Osborne road inward Simpson, taking up a lane in the process.

This has added to the traffic backlog presently on ground. Effort is on for evacuation.

@lagosMOT1
@lagostraffic961 https://t.co/gVcbn77C2N",Mon Dec 02 18:06:26 +0000 2024,"['Ikoyi', 'BreakdownReport', 'IncidentReport']"
"[6:00PM] #ThirdMainlandBridge #3MB #AccidentReport #IncidentReport 

An accident involving a Coaster bus and a BRT bus occurred at Ilaje inwards Iyana Oworo, taking more than a lane in the process, with multiple casualties involved.

Traffic backlog is at Adeniji and spilling and https://t.co/5SI3m1Dca4",Mon Dec 02 17:41:21 +0000 2024,"['ThirdMainlandBridge', '3MB', 'AccidentReport', 'IncidentReport']"
"[6:00PM] #ThirdMainlandBridge #3MB #AccidentReport #IncidentReport 

An accident involving a Coaster bus and a BRT bus occurred at Ilaje inwards Iyana Oworo, taking more than a lane in the process, with multiple casualties inviolved.

Traffic backlog is at Adeniji and spilling https://t.co/1mO1tJvlfr",Mon Dec 02 17:38:11 +0000 2024,"['ThirdMainlandBridge', '3MB', 'AccidentReport', 'IncidentReport']"
"[4:40PM] #ThirdMainlandBridge #3MB #TrafficUpdate 

Traffic in and out of the Third Mainland Bridge is still good at the moment.

Traffic is a bit slow at Ilubirin Merging point if you are approaching via Osborne and Obalende Bridges due to the high influx of vehicles funneling https://t.co/2CImKQ6fdN",Mon Dec 02 15:59:27 +0000 2024,"['ThirdMainlandBridge', '3MB', 'TrafficUpdate']"
"[2:28PM] #Okota #Isolo #TrafficUpdate 

From 5 Star to Iyana Isolo is good to go. Laspotech roundabout is good to go, likewise Daleko-Isolo bridge. 

Limca junction through Aiye, Omonije, College, Ishaga, Ile Ibadan, Ire Akari, and Kogberegbe is good to go, likewise return https://t.co/5us0hpZF9b",Mon Dec 02 13:30:01 +0000 2024,"['Okota', 'Isolo', 'TrafficUpdate']"
"[1:40PM] #Ojodu #Berger #TrafficUpdate 

Free flow of traffic from Otedola inward Berger Oke, Kara/Opic, even in the opposite direction.

Traffic inward and outward  Isheri Olowora connecting Lagos-Ibadan express way is moving freely, likewise connecting River valley.

River https://t.co/gEaXgZA7U2",Mon Dec 02 12:42:48 +0000 2024,"['Ojodu', 'Berger', 'TrafficUpdate']"
"[9:15AM]
#Mushin
#TrafficReports 
Good movement from Bolade Oshodi, Brown junction to Goro junction.

Oshodi oke descending Goro by Terminal 2 is good at this time.

Oshodi underneath bridge moving towards Olupese is gathering momentum while underneath bridge en route Oshodi oke https://t.co/44Hhy4kUJf",Mon Dec 02 08:22:22 +0000 2024,"['Mushin', 'TrafficReports']"
"[9:05AM]
#Ajah
#TrafficReports 
Good movement from Ajah connecting Northwest, Ikota and Chevron but from New road traffic still busy towards Igboefon, Jalande, Chisco and Ikate respectively due to traffic signal light alternation. 
Ikate to Marwa looks good as well as the stretch https://t.co/wL54tnyhbb",Mon Dec 02 08:10:25 +0000 2024,"['Ajah', 'TrafficReports']"
"[9:00AM]
#Iju_Ishaga
#TrafficReports
Traffic is very busy at Fagba intersection this early Monday morning. 
Busy movement from Ishaga inwards Fagba intersection while Jonathan Coker down to Amala junction is a smooth one. 
Returning back to the train station is slow moving back https://t.co/ZHghASdFUi",Mon Dec 02 08:07:31 +0000 2024,"['Iju_Ishaga', 'TrafficReports']"
"[8:05AM]
#Alausa_Ikeja
#TrafficReports 
It's a busy Movement on Obafemi Awolowo road from Barrack, ShopRite, Coca-Cola junction, Radio to Allen intersection. 
Movement onward Balogun, Olowu to Ikeja underneath the bridge is still good for now . 
Good movement on the return https://t.co/tMqhnH428l",Mon Dec 02 07:13:51 +0000 2024,"['Alausa_Ikeja', 'TrafficReports']"
"[7:55AM]
#Masha_Aguda
#TrafficReports 
Movement from Dormalong bridge inward Ojuelegba, Stadium and Alaka is good both on the main carriage way and service lane.

Alaka by the service lane to connect Iponri, Constain round about via Eko bridge all through to Apongbo is little https://t.co/Mqx6RjbBB2",Mon Dec 02 07:03:20 +0000 2024,"['Masha_Aguda', 'TrafficReports']"
"[7:50AM]
#Mile2
#TrafficReports
 Movement from Ijesha through Second Rainbow to Mile 2 oke is good while return journey is good. 

Descending Mile 2 bridge to Signal Barracks down to Alaba Suru is also in good shape so also return journey down to Mile 2 under bridge. 

Traffic",Mon Dec 02 06:57:20 +0000 2024,"['Mile2', 'TrafficReports']"
"[7:45AM]
#Anthony
#TrafficReports 
We are still experiencing good movement from the Interchange to Ojota 

Motorways to Ojota on the main carriage way is good while the service lane is slow due to commercial activities at Ojota bus stop. 

Ojota inward journey New garage on the https://t.co/fHwCttqKUo",Mon Dec 02 06:52:26 +0000 2024,"['Anthony', 'TrafficReports']"
"[7:35AM]
#Abule_Egba
#BreakdownReports
There's a brokendown truck with mechanical faults at Abule Taylor turning inward Abule Egba affecting traffic at the moment. 
Effort is on for evacuation while men on ground monitoring and controlling the traffic.
@trafficbutter https://t.co/bE4gzvGMDo",Mon Dec 02 06:38:02 +0000 2024,"['Abule_Egba', 'BreakdownReports']"
"[7:25AM]
#CBD_Marina
#TrafficReports 
Traffic is looking good from UBA roundabout towards NNPC filling station inward Cathedral church down to Nitel intersection.

Traffic from State House connecting Force road is good. 
Movement from Zone 2 underneath bridge towards Flagstaff https://t.co/TiZXpCpm3u",Mon Dec 02 06:29:12 +0000 2024,"['CBD_Marina', 'TrafficReports']"
"[7:17AM]
#AirportRoad
#TrafficReports 
Good vehicular movement from Oshodi express inward Apakun, NAHCO, Airport road is good to go while return journey from Airport road inward Ajao Estate gate, Fatai Irawo junction, Awoniyi Elemo junction, Lateef Salami Street connecting Asa https://t.co/WyWJvV5ZP9",Mon Dec 02 06:22:11 +0000 2024,"['AirportRoad', 'TrafficReports']"
"[7:07AM]
#Ogudu_Alapere
#TrafficReports 
Vehicular movement from Otedola bridge connecting Secretariat down to Tollgate is a good movement.
From Tollgate enroute Motorway, Ojota bridge down to Estate Alapere is a better movement.
From Estate Alapere connecting Ogudu, Ifako down https://t.co/J6uU84WU42",Mon Dec 02 06:11:23 +0000 2024,"['Ogudu_Alapere', 'TrafficReports']"
"[7:05AM]
#Jibowu_Yaba
#TrafficReports 
Adekunle linking 3rd Mainland bridge inward and outward is very good.
Stretch of Herbert Macaulay Way from Adekunle inward Makoko junction, Panti, Alagomeji, Sabo, St Agnes, Unilag junction, YABA tech, WAEC down to Jibowu is good to go. https://t.co/OrilFSM67F",Mon Dec 02 06:08:55 +0000 2024,"['Jibowu_Yaba', 'TrafficReports']"
"[6:55AM]
#Apapa_Ajegunle
#TrafficReports 
The movement of vehicles from both Ojo Road and Otto Wharf to Ajeromi Ifelodun is a fast moving traffic. 

From Ajeromi Ifelodun through Baale Street to Boundary is a fast moving traffic. 

From Ajeromi Police station junction all",Mon Dec 02 05:58:23 +0000 2024,"['Apapa_Ajegunle', 'TrafficReports']"
"[6:40AM]
#Olowu
#TrafficReports 
Vehicular movement from Apongbon bridge descending to outer Marina inward journey CMS to Train station down to NITEL intersection inward State House frontage down to Mecwen bridge by Officers Mess inward Bonny camp is gathering momentum. https://t.co/OuSHuBw7Ec",Mon Dec 02 05:47:25 +0000 2024,"['Olowu', 'TrafficReports']"
"[6:35AM]
#Ogolonto
#TrafficReports 
Quite an encouraging movement for motorists moving from Aruna inward Agric but a moving traffic inward Aunty Kenny. 
Smooth one moving inward Ogolonto, Majidun down to Itowolo. 
The return journey is good to go. 

Igbogbo and it’s environs is https://t.co/I2zixqdjlK",Mon Dec 02 05:37:46 +0000 2024,"['Ogolonto', 'TrafficReports']"
"[6:30AM]
#Abule_Egba
#TrafficReports 
Movement within the zone is encouraging. 
The stretch of Ajegunle - Abule Egba - Ilepo corridor to link Al-maroof is good. However, Busy movement around Abule Taylor-Ahmadiyya corridor due to construction activities coupled with contra flow https://t.co/c5Kn7YkjWq",Mon Dec 02 05:35:18 +0000 2024,"['Abule_Egba', 'TrafficReports']"
"[6:27AM]
#Idumota
#TrafficReports
Good flow of traffic in and out of Carter bridge.
Movement from underneath ldumota bridge inward journey Eyin Eyo connecting Balogun street ìs looking good at this hour.

Tinubu square connecting Nnamdi Azikiwe street enroute Tom Jones https://t.co/ls4DWhAYMT",Mon Dec 02 05:31:47 +0000 2024,"['Idumota', 'TrafficReports']"
"[6:10AM]
#Maryland_Ikeja
#TrafficReports 
The traffic on the entire stretch of Anthony inward journey Maryland Intersection enroute Mobolaji Bank Anthony Way and Odo'yalaro respectively is looking good.

The traffic is free along the entire stretch of Oba Akinjobi Way, Ikeja G https://t.co/rdV2llPZLA",Mon Dec 02 05:12:51 +0000 2024,"['Maryland_Ikeja', 'TrafficReports']"
"[9:10PM] #Imota_Ikorodu #TrafficUpdate 

Sabo roundabout inw Sabo Onimalu market to connect Alaka, Samelot and Itamaga is good.

The stretch of Itamaga/Agbowa through Lucky Fibre, Maya, Adamo and Imota is very good.

Itamaga roundabout inward Omitoro down to Elepe to connect https://t.co/VasYP8zZpD",Sun Dec 01 20:19:04 +0000 2024,"['Imota_Ikorodu', 'TrafficUpdate']"
"[8:27PM] #Maryland_Ikeja #TrafficUpdate 

The entire stretch of Anthony inward Maryland Intersection enroute Mobolaji Bank Anthony Way and Odo'yalaro respectively are good.

Free along the entire stretch of Oba Akinjobi Way, Ikeja G R.A, Kodesoh Road, Local Airport Road, Oba https://t.co/KP68uCZLrR",Sun Dec 01 19:31:48 +0000 2024,"['Maryland_Ikeja', 'TrafficUpdate']"
"[8:20PM] #Apongbon #TrafficUpdate 

Good movement on CMS Bridge inward Offin Canal market down to Ijora Olopa by NEPA intersection.

Good movement on Eko Bridge inward Apongbon to connect CMS, Elegbeta Mini Stadium, Ebute-Ero market down to Police Post.

Ebute-Ero market inward https://t.co/PPhR9LYjko",Sun Dec 01 19:23:07 +0000 2024,"['Apongbon', 'TrafficUpdate']"
"[7:38PM] #PWD #TrafficUpdate 

Movement from Bolade Oshodi intersection inw Ajayi Farm is good through Ladipo down to Ikeja overhead Bridge

Good from Cement inw Ile Zik and Mangoro, Ajayi Farm inw Sule Junction is good.

Good from Cement inw Bolade Oshodi intersection. https://t.co/elvdk0qzGv",Sun Dec 01 18:57:20 +0000 2024,"['PWD', 'TrafficUpdate']"
"[7:18PM] #Iju_Ishaga #TrafficUpdate 

Jonathan Coker down to Amala is good. 

Fagba down to Agege Peñ Cinema is good, retun journey back to College roundabt is good down to African Church.

The stretch of College Road down to Yaya Abatan is good.

Jungle enroute Fagba is good.",Sun Dec 01 18:24:48 +0000 2024,"['Iju_Ishaga', 'TrafficUpdate']"
"[7:01PM] #LagosIsland #TrafficUpdate 

Good movement in and out of the axis for now. 
Ascending obalende inward Simpson, Osborne connecting Emergency Point is good

Inward Ilubinrin to connect Adeniji is also good.

#FollowLASTMA",Sun Dec 01 18:04:27 +0000 2024,"['LagosIsland', 'TrafficUpdate', 'FollowLASTMA']"
"[6:30PM] #Marina #TrafficUpdate 

Movement along inner Marina is good from UBA roundabout towards NNPC filling station is good, onward Cathedral Church down to Nitel intersection is also good.

State House inward McWen Bridge connecting Force Road is good.

Good movement from https://t.co/MX5bHfQoCa",Sun Dec 01 17:35:31 +0000 2024,"['Marina', 'TrafficUpdate']"
"[6:19PM] #Dopemu #TrafficUpdate 

Good movement from Cement inward Dopemu U/bridge to Iyana Ipaja.

Goye intersection inward Alaguntan Alimosho Road, Akiwowo Moshalasi inward and outward is good.

Dopemu Bridge inward Akowonjo roundabout down to Ogunlana Junction to connect https://t.co/IAtt9q12eW",Sun Dec 01 17:23:28 +0000 2024,"['Dopemu', 'TrafficUpdate']"
"[4:30PM] #Ayobo #AccidentReport 

A Mercedes-Benz truck has experienced brake failure at the Moshalasi Roundabout on Ayobo-Ipaja Road. The truck, which was heavily loaded, overturned onto the road.
Fortunately, no casualties were reported. Our officers are currently on the scene, https://t.co/TelMVzkjby",Sun Dec 01 15:34:04 +0000 2024,"['Ayobo', 'AccidentReport']"
"[4:18PM] #Alapere_Ogudu #LagosIbadanExp #TrafficUpdate 

 Vehicles are moving freely from Carwash, through Ifako and Ogudu, past the NNPC filling station, towards Alapere. Similarly, traffic from Alapere towards Ojokota Bridge, Tollgate, Otedola, and Berger is experiencing a https://t.co/irKcwLiAPJ",Sun Dec 01 15:25:09 +0000 2024,"['Alapere_Ogudu', 'LagosIbadanExp', 'TrafficUpdate']"
"[4:09PM] #EbuteEro #Apongbon #TrafficUpdate 

 The stretch from CMS Bridge towards Offin Canal Market and Ijora Olopa by NEPA intersection is experiencing good traffic movement. Similarly, Broad Street towards Apongbon, connecting Offin Canal Market and Olowogbowo, is https://t.co/699ItkfdcA",Sun Dec 01 15:13:57 +0000 2024,"['EbuteEro', 'Apongbon', 'TrafficUpdate']"
"[2:48PM] #OkotaIsolo #TrafficUpdate 

 The stretch of road from Cele towards Pako is experiencing good traffic flow in both directions. Similarly, traffic within Nwachukwu Drive, connecting to Cele, is moving well in both directions.
The Cele Link Bridge, leading towards Ijesha, https://t.co/hZbfsG52FN",Sun Dec 01 13:52:27 +0000 2024,"['OkotaIsolo', 'TrafficUpdate']"
"[2:43PM] #MashaAguda #Surulere #TrafficUpdate 

 There is a steady flow of traffic from Onilegogoro to Masha Bridge, continuing through Kilo towards Nnobi Street and Nuru Oniwo. Similarly, traffic from Eric Moore to Abebe Village and Iganmu Bridge is moving well, with steady https://t.co/sbbzXj1DpE",Sun Dec 01 13:48:34 +0000 2024,"['MashaAguda', 'Surulere', 'TrafficUpdate']"
"[2:39PM] #Mile12 #BreakdownReport 

A Mercedes car has broken down due to mechanical issue at Mile 12, inwards Kosofe, blocking the middle of the road. A small tow vehicle has been dispatched to the scene to remove the vehicle. While the incident has caused minor traffic https://t.co/deQc30Wfp2",Sun Dec 01 13:42:05 +0000 2024,"['Mile12', 'BreakdownReport']"
"[11:20AM] #LagIbdExpWay
#Berger
#BreakdownReport

Video of a faulty flat body trailer at the right side of the Express way, just before New Garage Inward Kara.

Recovery is ongoing and our personnel are also monitoring the Vehicular flow at the location.
#FollowLASTMA https://t.co/ojvVnlc13j",Sun Dec 01 10:26:29 +0000 2024,"['LagIbdExpWay', 'Berger', 'BreakdownReport', 'FollowLASTMA']"
"[7:15AM] #LagIbdExpWay
#3MB
#TrafficUpdate

Every Sunday morning used to be a traffic free day, especially on the Third mainland bridge, 
That doesn't imply turning  it to ""Formula one""
Drive to stay alive 
Over speeding kills!
LASTMAcares!

#FollowLASTMA
@followlasg https://t.co/mirsw3pSMu",Sun Dec 01 06:20:34 +0000 2024,"['LagIbdExpWay', '3MB', 'TrafficUpdate', 'FollowLASTMA']"
"[6:50AM] 
#Ikorodu
#Odogunyan
#AccidentReport

This incident happened overnight at Fish farm inward Odogunyan with one casualty (Injured person), as we have no loss of life.

It's a collision between A truck and a Lexus jeep when trying to avoid each other.

The articulated https://t.co/r2tXUgCPF6",Sun Dec 01 06:01:47 +0000 2024,"['Ikorodu', 'Odogunyan', 'AccidentReport']"
"[9:10PM]
#Ogudu_Alapere
#BreakdownReports
There's a brokendown container laden truck with mechanical faults at Otedola Bridge inward  Secretariat very close to Mobil Station. 
Mechanic is about to work on it as officers manage traffic accordingly with 3 lanes available for https://t.co/LDeYmnKB6J",Sat Nov 30 20:14:51 +0000 2024,"['Ogudu_Alapere', 'BreakdownReports']"
"[9:00PM]
#Igando
#TrafficReports 
Movement from Obadore along Lasu-Igando road down to Afolabi and Igando  is good. 
From College down to Diamond Estate and Isheri roundabout is good to go. 
The return journey is all good but slow at Igando Phase 1 and 2 due to market activities, https://t.co/Fj6o74danP",Sat Nov 30 20:09:28 +0000 2024,"['Igando', 'TrafficReports']"
"[8:45PM]
#Olowu
#TrafficReports 
Good from ascending Obalende bridge inward journey Osborne intersection by Simpson bridge enroute Emergency Point to Ilubirin down to Adeniji Adele by Carter bridge exit to connect 3rd Mainland bridge inward Iyana Oworo. 
Good vehicular movement https://t.co/2tsfJk2Zp8",Sat Nov 30 19:49:24 +0000 2024,"['Olowu', 'TrafficReports']"
"[8:00PM]
#Ojodu_Berger
#TrafficReports 
Fast movement from Otedola inward Berger Oke down to Kara/Opic, likewise return journey.

Isheri-Olowora connecting Lagos Ibadan express way is looking good, while Isheri-Olowora connecting River Valley is a slow movement due to evening https://t.co/MlRACVf5bO",Sat Nov 30 19:08:30 +0000 2024,"['Ojodu_Berger', 'TrafficReports']"
"[7:20PM]
#Opebi
#TrafficReports 
Presently, we still have it good within the zone.

Aromire inward and outward Allen intersection is good. Allen intersection inward Radio is good and the return journey back to Allen intersection is good as well; Traffic Light is regulating at https://t.co/9zI4OmEWPx",Sat Nov 30 18:29:31 +0000 2024,"['Opebi', 'TrafficReports']"
"[7:16pM]
#Imota_Ikorodu
#TrafficReports 
Slow movement from Sabo roundabout enroute Sabo market gate and Sabo Onimalu due to closing time of the market and the pedestrian crossing along that corridor but our officers are on ground doing the needful. 
Immediately after Onimalu https://t.co/bgk82F8iP4",Sat Nov 30 18:23:25 +0000 2024,"['Imota_Ikorodu', 'TrafficReports']"
